3/4/2018,37,48.162735,48.162735
3/4/2018,38,55.0925,55.0925
3/4/2018,39,35.86739,35.86739
3/4/2018,40,53.184285,53.184285
3/4/2018,41,68.311905,68.311905
3/4/2018,42,43.659845,43.659845
3/4/2018,43,51.75,51.75
3/4/2018,44,35.49838,35.49838
3/4/2018,45,35.48679,35.48679
3/4/2018,46,43.5093,43.5093
3/4/2018,47,48.5,48.5
3/4/2018,48,41.77801,41.77801
4/4/2018,1,33.744595,33.744595
4/4/2018,2,44.170875,44.170875
4/4/2018,3,42.258525,42.258525
4/4/2018,4,43.513045,43.513045
4/4/2018,5,53,53
4/4/2018,6,43.399345,43.399345
4/4/2018,7,32.58186,32.58186
4/4/2018,8,32.420235,32.420235
4/4/2018,9,32.069685,32.069685
4/4/2018,10,32.05274,32.05274
4/4/2018,11,32.191875,32.191875
4/4/2018,12,32.594635,32.594635
4/4/2018,13,43.362005,43.362005
4/4/2018,14,34.237985,34.237985
4/4/2018,15,33.967645,33.967645
4/4/2018,16,46.7471,46.7471
4/4/2018,17,34.56032,34.56032
4/4/2018,18,34.54791,34.54791
4/4/2018,19,55.75,55.75
4/4/2018,20,43.401075,43.401075
4/4/2018,21,36.80311,36.80311
4/4/2018,22,36.403175,36.403175
4/4/2018,23,34.68686,34.68686
4/4/2018,24,44.8681,44.8681
4/4/2018,25,34.9481,34.9481
4/4/2018,26,34.834925,34.834925
4/4/2018,27,44.625,44.625
4/4/2018,28,34.455,34.455
4/4/2018,29,33.09563,33.09563
4/4/2018,30,29.749075,29.749075
4/4/2018,31,34.005,34.005
4/4/2018,32,32.54157,32.54157
4/4/2018,33,32.632955,32.632955
4/4/2018,34,35.525875,35.525875
4/4/2018,35,59.65394,59.65394
4/4/2018,36,53.75187,53.75187
4/4/2018,37,49.8,49.8
4/4/2018,38,49.80169,49.80169
4/4/2018,39,35.819625,35.819625
4/4/2018,40,52.24306,52.24306
4/4/2018,41,81.5,81.5
4/4/2018,42,50.23905,50.23905
4/4/2018,43,61.926535,61.926535
4/4/2018,44,35.44997,35.44997
4/4/2018,45,34.43158,34.43158
4/4/2018,46,34.138905,34.138905
4/4/2018,47,34.85,34.85
4/4/2018,48,32.208805,32.208805
5/4/2018,1,23.755,23.755
5/4/2018,2,20.80764,20.80764
5/4/2018,3,37.5,37.5
5/4/2018,4,37.872045,37.872045
5/4/2018,5,37.45,37.45
5/4/2018,6,37.375,37.375
5/4/2018,7,37.36,37.36
5/4/2018,8,44.795,44.795
5/4/2018,9,44.405,44.405
5/4/2018,10,43.695,43.695
5/4/2018,11,44.79,44.79
5/4/2018,12,54.73163,54.73163
5/4/2018,13,61.573785,61.573785
5/4/2018,14,35.299775,35.299775
5/4/2018,15,42.42569,42.42569
5/4/2018,16,37.48793,37.48793
5/4/2018,17,34.581355,34.581355
5/4/2018,18,33.58035,33.58035
5/4/2018,19,33.029005,33.029005
5/4/2018,20,32.068925,32.068925
5/4/2018,21,33.655,33.655
5/4/2018,22,28.555,28.555
5/4/2018,23,28.705,28.705
5/4/2018,24,28.705,28.705
5/4/2018,25,28.705,28.705
5/4/2018,26,25.50045,25.50045
5/4/2018,27,32.768765,32.768765
5/4/2018,28,33.6,33.6
5/4/2018,29,33.675735,33.675735
5/4/2018,30,29.055,29.055
5/4/2018,31,33.190655,33.190655
5/4/2018,32,27.31198,27.31198
5/4/2018,33,33.293745,33.293745
5/4/2018,34,34.329105,34.329105
5/4/2018,35,34.798695,34.798695
5/4/2018,36,35.12235,35.12235
5/4/2018,37,35.505,35.505
5/4/2018,38,35.71683,35.71683
5/4/2018,39,35.5628,35.5628
5/4/2018,40,35.490395,35.490395
5/4/2018,41,44.41577,44.41577
5/4/2018,42,61.6182,61.6182
5/4/2018,43,61.6,61.6
5/4/2018,44,35.17149,35.17149
5/4/2018,45,35.086955,35.086955
5/4/2018,46,34.626095,34.626095
5/4/2018,47,32.80807,32.80807
5/4/2018,48,32.6954,32.6954
6/4/2018,1,31.75,31.75
6/4/2018,2,31.38,31.38
6/4/2018,3,31.404035,31.404035
6/4/2018,4,33.631275,33.631275
6/4/2018,5,33.990475,33.990475
6/4/2018,6,43.44867,43.44867
6/4/2018,7,45.117295,45.117295
6/4/2018,8,43.85189,43.85189
6/4/2018,9,31.71041,31.71041
6/4/2018,10,31.797215,31.797215
6/4/2018,11,32.52505,32.52505
6/4/2018,12,32.977875,32.977875
6/4/2018,13,32.789595,32.789595
